"fecha";"Run Fondo";"serie fondo";"intervalo_de_tiempo";"rentabilidad_acumulada"
2023-05-16;"8177";APV;"3M";0.022805803061759722
2023-05-16;"8177";APV;"6M";0.04709449706314284
2023-05-16;"8177";APV;"1Y";0.09164684373609733
2023-05-16;"8177";APV;YTD;0.03527746487302785
2023-05-17;"8177";APV;"1M";0.007657866763765453
2023-05-17;"8177";APV;"3M";0.02280843578025271
2023-05-17;"8177";APV;"6M";0.04709566563530232
2023-05-17;"8177";APV;"1Y";0.09172746388134678
2023-05-17;"8177";APV;YTD;0.0355410440782451
2023-05-18;"8177";APV;"1M";0.007659569490775953
2023-05-18;"8177";APV;"3M";0.02281099820460697
2023-05-18;"8177";APV;"6M";0.04709690114010168
2023-05-18;"8177";APV;"1Y";0.09180812530385629
2023-05-18;"8177";APV;YTD;0.035804690080017076
2023-05-19;"8177";APV;"1M";0.00766127085924273
2023-05-19;"8177";APV;"3M";0.022810185525885096
2023-05-19;"8177";APV;"6M";0.047098132839537454
2023-05-19;"8177";APV;"1Y";0.09188875111735162
2023-05-19;"8177";APV;YTD;0.03606840287834401
2023-05-20;"8177";APV;"1M";0.007662905423481581
2023-05-20;"8177";APV;"3M";0.022809371758347297
2023-05-20;"8177";APV;"6M";0.04709936073625176
2023-05-20;"8177";APV;"1Y";0.0919694181797952
2023-05-20;"8177";APV;YTD;0.03633218247322545
2023-05-21;"8177";APV;"1M";0.007664669025656101
2023-05-21;"8177";APV;"3M";0.02280862281110152
2023-05-21;"8177";APV;"6M";0.04710065230633709
2023-05-21;"8177";APV;"1Y";0.09205019683875926
2023-05-21;"8177";APV;YTD;0.03659609566121658
2023-05-22;"8177";APV;"1M";0.007666300909191959
2023-05-22;"8177";APV;"3M";0.022807739457971987
2023-05-22;"8177";APV;"6M";0.047101801954763545
2023-05-22;"8177";APV;"1Y";0.0921235697969498
2023-05-22;"8177";APV;YTD;0.036860008849207704
2023-05-23;"8177";APV;"1M";0.007666296545870477
2023-05-23;"8177";APV;"3M";0.022806922430391063
2023-05-23;"8177";APV;"6M";0.047103018459878854
2023-05-23;"8177";APV;"1Y";0.09219698560953771
2023-05-23;"8177";APV;YTD;0.03712398883375356
2023-05-24;"8177";APV;"1M";0.007666291687359106
2023-05-24;"8177";APV;"3M";0.022806104317969478
2023-05-24;"8177";APV;"6M";0.04710430177087721
2023-05-24;"8177";APV;"1Y";0.09227044425244402
2023-05-24;"8177";APV;YTD;0.037388035614854376
2023-05-25;"8177";APV;"1M";0.007666286334036654
2023-05-25;"8177";APV;"3M";0.02280528512169977
2023-05-25;"8177";APV;"6M";0.04710551067649482
2023-05-25;"8177";APV;"1Y";0.09234386889102653
2023-05-25;"8177";APV;YTD;0.0376521491925097
2023-05-26;"8177";APV;"1M";0.007666280486282373
2023-05-26;"8177";APV;"3M";0.02280446484257359
2023-05-26;"8177";APV;"6M";0.04710671579522474
2023-05-26;"8177";APV;"1Y";0.092417259528905
2023-05-26;"8177";APV;YTD;0.037916329566719975
2023-05-27;"8177";APV;"1M";0.0076662741444748495
2023-05-27;"8177";APV;"3M";0.02280364348158259
2023-05-27;"8177";APV;"6M";0.047107917129701304
2023-05-27;"8177";APV;"1Y";0.09249069296182566
2023-05-27;"8177";APV;YTD;0.038180576737485206
2023-05-28;"8177";APV;"1M";0.00766458207318732
2023-05-28;"8177";APV;"3M";0.022801110489318654
2023-05-28;"8177";APV;"6M";0.047107363481957654
2023-05-28;"8177";APV;"1Y";0.09256226516267829
2023-05-28;"8177";APV;YTD;0.038443153994380364
2023-05-29;"8177";APV;"1M";0.007662955166771068
2023-05-29;"8177";APV;"3M";0.023059864132297436
2023-05-29;"8177";APV;"6M";0.04710687427949578
2023-05-29;"8177";APV;"1Y";0.0926310336960412
2023-05-29;"8177";APV;YTD;0.03870586484438521
2023-05-30;"8177";APV;"1M";0.007661263808255159
2023-05-30;"8177";APV;"3M";0.023318617775276218
2023-05-30;"8177";APV;"6M";0.047106385324887645
2023-05-30;"8177";APV;"1Y";0.09269977610304148
2023-05-30;"8177";APV;YTD;0.03896857569438983
2023-05-31;"8177";APV;"1M";0.007916123157832633
2023-05-31;"8177";APV;"3M";0.023577437208655017
2023-05-31;"8177";APV;"6M";0.047371221199687286
2023-05-31;"8177";APV;"1Y";0.09276848588272446
2023-05-31;"8177";APV;YTD;0.039231353340949626
2023-06-01;"8177";APV;"1M";0.0079144320605804
2023-06-01;"8177";APV;"3M";0.02357490310890742
2023-06-01;"8177";APV;"6M";0.04737065904405391
2023-06-01;"8177";APV;"1Y";0.0928371630392073
2023-06-01;"8177";APV;YTD;0.039494197784063934
2023-06-02;"8177";APV;"1M";0.00791274131164088
2023-06-02;"8177";APV;"3M";0.023572368752864392
2023-06-02;"8177";APV;"6M";0.04737009398591563
2023-06-02;"8177";APV;"1Y";0.09290588431058833
2023-06-02;"8177";APV;YTD;0.03975710902373297
2023-06-03;"8177";APV;"1M";0.007911115645389488
2023-06-03;"8177";APV;"3M";0.023569832591741502
2023-06-03;"8177";APV;"6M";0.04736966375124552
2023-06-03;"8177";APV;"1Y";0.09297464314512882
2023-06-03;"8177";APV;YTD;0.0400201538565117
2023-06-04;"8177";APV;"1M";0.007909425576785756
2023-06-04;"8177";APV;"3M";0.023567297725758607
2023-06-04;"8177";APV;"6M";0.04736909286011848
2023-06-04;"8177";APV;"1Y";0.09304337585284461
2023-06-04;"8177";APV;YTD;0.04028319868929042
2023-06-05;"8177";APV;"1M";0.007907735856685694
2023-06-05;"8177";APV;"3M";0.023562812220008222
2023-06-05;"8177";APV;"6M";0.047368589492752466
2023-06-05;"8177";APV;"1Y";0.09310662990756513
2023-06-05;"8177";APV;YTD;0.0405463103186241
2023-06-06;"8177";APV;"1M";0.007906046485151474
2023-06-06;"8177";APV;"3M";0.023558260236889783
2023-06-06;"8177";APV;"6M";0.04736801279497782
2023-06-06;"8177";APV;"1Y";0.09316985276098677
2023-06-06;"8177";APV;YTD;0.04080948874451229
2023-06-07;"8177";APV;"1M";0.007904357462244382
2023-06-07;"8177";APV;"3M";0.023553709048837135
2023-06-07;"8177";APV;"6M";0.047367503589846205
2023-06-07;"8177";APV;"1Y";0.09323304441805824
2023-06-07;"8177";APV;YTD;0.04107273396695543
2023-06-08;"8177";APV;"1M";0.007902733439995258
2023-06-08;"8177";APV;"3M";0.023549224311747663
2023-06-08;"8177";APV;"6M";0.04736705864379287
2023-06-08;"8177";APV;"1Y";0.09329635168565131
2023-06-08;"8177";APV;YTD;0.04133611278250826
2023-06-09;"8177";APV;"1M";0.007901045098070991
2023-06-09;"8177";APV;"3M";0.023544674697782098
2023-06-09;"8177";APV;"6M";0.04736647322747811
2023-06-09;"8177";APV;"1Y";0.09335963426439298
2023-06-09;"8177";APV;YTD;0.04159949159806131
2023-06-10;"8177";APV;"1M";0.007899357104961924
2023-06-10;"8177";APV;"3M";0.023540125879733864
2023-06-10;"8177";APV;"6M";0.0473659552571668
2023-06-10;"8177";APV;"1Y";0.0934228856195718
2023-06-10;"8177";APV;YTD;0.04186293721016887
2023-06-11;"8177";APV;"1M";0.007897669460728896
2023-06-11;"8177";APV;"3M";0.02353557785788385
2023-06-11;"8177";APV;"6M";0.047354957970194844
2023-06-11;"8177";APV;"1Y";0.09348610575615335
2023-06-11;"8177";APV;YTD;0.042126449618831385
2023-06-12;"8177";APV;"1M";0.007895982165432525
2023-06-12;"8177";APV;"3M";0.023537810950983618
2023-06-12;"8177";APV;"6M";0.04734396329669277
2023-06-12;"8177";APV;"1Y";0.09354553980714342
2023-06-12;"8177";APV;YTD;0.04239002882404841
2023-06-13;"8177";APV;"1M";0.00789429521913343
2023-06-13;"8177";APV;"3M";0.02354010849684718
2023-06-13;"8177";APV;"6M";0.04733297123680913
2023-06-13;"8177";APV;"1Y";0.09360486708821236
2023-06-13;"8177";APV;YTD;0.04265367482582039
2023-06-14;"8177";APV;"1M";0.007892673175186937
2023-06-14;"8177";APV;"3M";0.023542468903686276
2023-06-14;"8177";APV;"6M";0.0473220488693511
2023-06-14;"8177";APV;"1Y";0.09366438750777206
2023-06-14;"8177";APV;YTD;0.04291745442070183
2023-06-15;"8177";APV;"1M";0.007890986910632058
2023-06-15;"8177";APV;"3M";0.02354469396308545
2023-06-15;"8177";APV;"6M";0.047310991785765255
2023-06-15;"8177";APV;"1Y";0.09372373110766952
2023-06-15;"8177";APV;YTD;0.04318123401558327
2023-06-16;"8177";APV;"1M";0.007889300995258752
2023-06-16;"8177";APV;"3M";0.02354698342994599
2023-06-16;"8177";APV;"6M";0.04730000756919073
2023-06-16;"8177";APV;"1Y";0.09378319774393229
2023-06-16;"8177";APV;YTD;0.043445080407019665
2023-06-17;"8177";APV;"1M";0.00788761542912697
2023-06-17;"8177";APV;"3M";0.023549270206873585
2023-06-17;"8177";APV;"6M";0.0472890259668175
2023-06-17;"8177";APV;"1Y";0.09384255763219307
2023-06-17;"8177";APV;YTD;0.043708993595011014
2023-06-18;"8177";APV;"1M";0.007885285336331815
2023-06-18;"8177";APV;"3M";0.023550899396136193
2023-06-18;"8177";APV;"6M";0.0472773067225718
2023-06-18;"8177";APV;"1Y";0.09390126402640342
2023-06-18;"8177";APV;YTD;0.04397230561400889
2023-06-19;"8177";APV;"1M";0.007882891449997986
2023-06-19;"8177";APV;"3M";0.023552460753372806
2023-06-19;"8177";APV;"6M";0.04726559365059768
2023-06-19;"8177";APV;"1Y";0.09395428226822222
2023-06-19;"8177";APV;YTD;0.04423561763300676
2023-06-20;"8177";APV;"1M";0.007880562728833418
2023-06-20;"8177";APV;"3M";0.023554085243480127
2023-06-20;"8177";APV;"6M";0.04725388041657741
2023-06-20;"8177";APV;"1Y";0.09400741883982278
2023-06-20;"8177";APV;YTD;0.044499063245114545
2023-06-21;"8177";APV;"1M";0.007878169739151009
2023-06-21;"8177";APV;"3M";0.023555707377980406
2023-06-21;"8177";APV;"6M";0.04724224030664281
2023-06-21;"8177";APV;"1Y";0.09406052719272107
2023-06-21;"8177";APV;YTD;0.04476257565377684
2023-06-22;"8177";APV;"1M";0.007875842389610366
2023-06-22;"8177";APV;"3M";0.023557327158325814
2023-06-22;"8177";APV;"6M";0.04723060316407923
2023-06-22;"8177";APV;"1Y";0.0941136073330151
2023-06-22;"8177";APV;YTD;0.04502615485899408
2023-06-23;"8177";APV;"1M";0.007873451311872781
2023-06-23;"8177";APV;"3M";0.023558879178068315
2023-06-23;"8177";APV;"6M";0.04721883198933696
2023-06-23;"8177";APV;"1Y";0.09416666585093392
2023-06-23;"8177";APV;YTD;0.04528973406421133
2023-06-24;"8177";APV;"1M";0.00787112533338985
2023-06-24;"8177";APV;"3M";0.023560494270853383
2023-06-24;"8177";APV;"6M";0.047207130757878746
2023-06-24;"8177";APV;"1Y";0.09421976607886196
2023-06-24;"8177";APV;YTD;0.04555344686253804
2023-06-25;"8177";APV;"1M";0.00786880003213386
2023-06-25;"8177";APV;"3M";0.0235621070138341
2023-06-25;"8177";APV;"6M";0.04719550257345029
2023-06-25;"8177";APV;"1Y";0.0942729145690493
2023-06-25;"8177";APV;YTD;0.04581722645741948
2023-06-26;"8177";APV;"1M";0.007866475408036422
2023-06-26;"8177";APV;"3M";0.023563717408460416
2023-06-26;"8177";APV;"6M";0.047183807334329364
2023-06-26;"8177";APV;"1Y";0.09432603482357815
2023-06-26;"8177";APV;YTD;0.0460810728488561
2023-06-27;"8177";APV;"1M";0.007864215801044905
2023-06-27;"8177";APV;"3M";0.023565390798529373
2023-06-27;"8177";APV;"6M";0.0471721819503117
2023-06-27;"8177";APV;"1Y";0.09437644428202074
2023-06-27;"8177";APV;YTD;0.046345052833401956
2023-06-28;"8177";APV;"1M";0.007863642404220217
2023-06-28;"8177";APV;"3M";0.023567128675900273
2023-06-28;"8177";APV;"6M";0.04716062952037392
2023-06-28;"8177";APV;"1Y";0.09442682635680777
2023-06-28;"8177";APV;YTD;0.04660909961450277
2023-06-29;"8177";APV;"1M";0.007863003978510141
2023-06-29;"8177";APV;"3M";0.02356879729435324
2023-06-29;"8177";APV;"6M";0.047149010058134655
2023-06-29;"8177";APV;"1Y";0.09447725748600888
2023-06-29;"8177";APV;YTD;0.046873213192158314
2023-06-30;"8177";APV;"1M";0.007862365875661137
2023-06-30;"8177";APV;"3M";0.023570398244290525
2023-06-30;"8177";APV;"6M";0.04713732676981364
2023-06-30;"8177";APV;"1Y";0.09452766781971311
2023-06-30;"8177";APV;YTD;0.04713732676981364
2023-07-01;"8177";APV;"1M";0.007606945929444775
2023-07-01;"8177";APV;"3M";0.023315554632046487
2023-07-01;"8177";APV;"6M";0.04684992797449028
2023-07-01;"8177";APV;"1Y";0.0945780441667059
2023-07-01;"8177";APV;YTD;0.04740157394057887
2023-07-02;"8177";APV;"1M";0.007606371541514667
2023-07-02;"8177";APV;"3M";0.023317280010595187
2023-07-02;"8177";APV;"6M";0.046838393113747934
2023-07-02;"8177";APV;"1Y";0.0946284695260684
2023-07-02;"8177";APV;YTD;0.04766588790789861
2023-07-03;"8177";APV;"1M";0.007605732240793639
2023-07-03;"8177";APV;"3M";0.02331893625470305
2023-07-03;"8177";APV;"6M";0.04682679135038614
2023-07-03;"8177";APV;"1Y";0.09467642324301662
2023-07-03;"8177";APV;YTD;0.0479302686717733
2023-07-04;"8177";APV;"1M";0.007605093263378437
2023-07-04;"8177";APV;"3M";0.023320591668676283
2023-07-04;"8177";APV;"6M";0.04681512586486836
2023-07-04;"8177";APV;"1Y";0.09472420422867267
2023-07-04;"8177";APV;YTD;0.04819464943564822
2023-07-05;"8177";APV;"1M";0.007604518314600961
2023-07-05;"8177";APV;"3M";0.023322243212146265
2023-07-05;"8177";APV;"6M";0.04680353009201266
2023-07-05;"8177";APV;"1Y";0.09477210477969988
2023-07-05;"8177";APV;YTD;0.048459163792632376
2023-07-06;"8177";APV;"1M";0.007603943168509764
2023-07-06;"8177";APV;"3M";0.023323959106583247
2023-07-06;"8177";APV;"6M";0.04679186751227227
2023-07-06;"8177";APV;"1Y";0.09481997874411707
2023-07-06;"8177";APV;YTD;0.04872374494617149
2023-07-07;"8177";APV;"1M";0.007603367825365748
2023-07-07;"8177";APV;"3M";0.023325605938850025
2023-07-07;"8177";APV;"6M";0.04678027773133975
2023-07-07;"8177";APV;"1Y";0.09486782612854427
2023-07-07;"8177";APV;YTD;0.04898839289626533
2023-07-08;"8177";APV;"1M";0.007602663507651153
2023-07-08;"8177";APV;"3M";0.023327251945668426
2023-07-08;"8177";APV;"6M";0.046782575480314836
2023-07-08;"8177";APV;"1Y";0.09491565355555664
2023-07-08;"8177";APV;YTD;0.049253040846359175
2023-07-09;"8177";APV;"1M";0.007602087803780355
2023-07-09;"8177";APV;"3M";0.02332662802222485
2023-07-09;"8177";APV;"6M";0.04678493558625152
2023-07-09;"8177";APV;"1Y";0.09496360041554075
2023-07-09;"8177";APV;YTD;0.049517822389562705
2023-07-10;"8177";APV;"1M";0.007601511903628122
2023-07-10;"8177";APV;"3M";0.023326069527429327
2023-07-10;"8177";APV;"6M";0.04678729139595417
2023-07-10;"8177";APV;"1Y";0.09501220731413196
2023-07-10;"8177";APV;YTD;0.049782670729320966
2023-07-11;"8177";APV;"1M";0.007600871711052948
2023-07-11;"8177";APV;"3M";0.023325378084784187
2023-07-11;"8177";APV;"6M";0.0467895763228654
2023-07-11;"8177";APV;"1Y";0.09506087028725774
2023-07-11;"8177";APV;YTD;0.05004751906907923
2023-07-12;"8177";APV;"1M";0.007600295435324034
2023-07-12;"8177";APV;"3M";0.023324817152230448
2023-07-12;"8177";APV;"6M";0.04679192356500228
2023-07-12;"8177";APV;"1Y";0.0951094997927695
2023-07-12;"8177";APV;YTD;0.050312501001947174
2023-07-13;"8177";APV;"1M";0.007599718964087732
2023-07-13;"8177";APV;"3M";0.023324188404361124
2023-07-13;"8177";APV;"6M";0.046794336189605934
2023-07-13;"8177";APV;"1Y";0.09515817871415666
2023-07-13;"8177";APV;YTD;0.05057754973136985
2023-07-14;"8177";APV;"1M";0.007599077763107864
2023-07-14;"8177";APV;"3M";0.023323625021749228
2023-07-14;"8177";APV;"6M";0.046796674841249386
2023-07-14;"8177";APV;"1Y";0.09521956375951235
2023-07-14;"8177";APV;YTD;0.050842665257347264
2023-07-15;"8177";APV;"1M";0.007598436886397275
2023-07-15;"8177";APV;"3M";0.023322928828791945
2023-07-15;"8177";APV;"6M";0.046798942687670486
2023-07-15;"8177";APV;"1Y";0.0952681935174784
2023-07-15;"8177";APV;YTD;0.051107780783324674
2023-07-16;"8177";APV;"1M";0.007600228432555367
2023-07-16;"8177";APV;"3M";0.023324768550287533
2023-07-16;"8177";APV;"6M";0.04680373351937206
2023-07-16;"8177";APV;"1Y";0.09531944079298449
2023-07-16;"8177";APV;YTD;0.05137550137493907
2023-07-17;"8177";APV;"1M";0.00760201858639542
2023-07-17;"8177";APV;"3M";0.023326539311361305
2023-07-17;"8177";APV;"6M";0.04680858844512614
2023-07-17;"8177";APV;"1Y";0.095364715842015
2023-07-17;"8177";APV;YTD;0.05164328876310842
2023-07-18;"8177";APV;"1M";0.00760445204449578
2023-07-18;"8177";APV;"3M";0.023328374158528842
2023-07-18;"8177";APV;"6M";0.046813368247529574
2023-07-18;"8177";APV;"1Y";0.09541004113843088
2023-07-18;"8177";APV;YTD;0.05191114294783228
2023-07-19;"8177";APV;"1M";0.007606948242303568
2023-07-19;"8177";APV;"3M";0.023330206562423905
2023-07-19;"8177";APV;"6M";0.046818212116178426
2023-07-19;"8177";APV;"1Y";0.09545534046784176
2023-07-19;"8177";APV;YTD;0.05217906392911087
2023-07-20;"8177";APV;"1M";0.0076093782574939706
2023-07-20;"8177";APV;"3M";0.023331970060474605
2023-07-20;"8177";APV;"6M";0.04682305045251267
2023-07-20;"8177";APV;"1Y";0.0955006138374106
2023-07-20;"8177";APV;YTD;0.052447051706944636
2023-07-21;"8177";APV;"1M";0.0076118704952024
2023-07-21;"8177";APV;"3M";0.023333862531259575
2023-07-21;"8177";APV;"6M";0.04682788014926742
2023-07-21;"8177";APV;"1Y";0.09554600692459059
2023-07-21;"8177";APV;YTD;0.052715173077887645
2023-07-22;"8177";APV;"1M";0.007614297070785092
2023-07-22;"8177";APV;"3M";0.02333562118388066
2023-07-22;"8177";APV;"6M";0.046832707430980225
2023-07-22;"8177";APV;"1Y";0.09559130451099729
2023-07-22;"8177";APV;YTD;0.05298329444883065
2023-07-23;"8177";APV;"1M";0.0076167863250327095
2023-07-23;"8177";APV;"3M";0.023335717085191332
2023-07-23;"8177";APV;"6M";0.046837529189927896
2023-07-23;"8177";APV;"1Y";0.09563665226274032
2023-07-23;"8177";APV;YTD;0.05325148261632884
2023-07-24;"8177";APV;"1M";0.007619209464373444
2023-07-24;"8177";APV;"3M";0.023335811423601083
2023-07-24;"8177";APV;"6M";0.04684234542929255
2023-07-24;"8177";APV;"1Y";0.09567748315920444
2023-07-24;"8177";APV;YTD;0.05351973758038153
2023-07-25;"8177";APV;"1M";0.0076216308948835465
2023-07-25;"8177";APV;"3M";0.02333590420028475
2023-07-25;"8177";APV;"6M";0.0468470866870494
2023-07-25;"8177";APV;"1Y";0.09571828966064322
2023-07-25;"8177";APV;YTD;0.05378805934098896
2023-07-26;"8177";APV;"1M";0.007624050617391909
2023-07-26;"8177";APV;"3M";0.023335995416416733
2023-07-26;"8177";APV;"6M";0.04685189191383676
2023-07-26;"8177";APV;"1Y";0.09575914786319895
2023-07-26;"8177";APV;YTD;0.05405644789815134
2023-07-27;"8177";APV;"1M";0.007626468145868648
2023-07-27;"8177";APV;"3M";0.0233361499064344
2023-07-27;"8177";APV;"6M";0.0468567579539827
2023-07-27;"8177";APV;"1Y";0.09580005108232537
2023-07-27;"8177";APV;YTD;0.05432497004842318
2023-07-28;"8177";APV;"1M";0.007628820146063475
2023-07-28;"8177";APV;"3M";0.0233362379884805
2023-07-28;"8177";APV;"6M";0.04686155214726573
2023-07-28;"8177";APV;"1Y";0.0958409365232824
2023-07-28;"8177";APV;YTD;0.05459349219869525
2023-07-29;"8177";APV;"1M";0.007631170472882642
2023-07-29;"8177";APV;"3M";0.023336324513497875
2023-07-29;"8177";APV;"6M";0.0468664102338876
2023-07-29;"8177";APV;"1Y";0.09588179754403314
2023-07-29;"8177";APV;YTD;0.054862081145522046
2023-07-30;"8177";APV;"1M";0.007627332015140542
2023-07-30;"8177";APV;"3M";0.023330060673238062
2023-07-30;"8177";APV;"6M";0.04686469858601039
2023-07-30;"8177";APV;"1Y";0.09591583501548229
2023-07-30;"8177";APV;YTD;0.05512419082653386
2023-07-31;"8177";APV;"1M";0.007627332015140542
2023-07-31;"8177";APV;"3M";0.023330060673238062
2023-07-31;"8177";APV;"6M";0.04660292556902501
2023-07-31;"8177";APV;"1Y";0.09567318987233286
2023-07-31;"8177";APV;YTD;0.05512419082653386
2023-01-31;"8187";APV;"1M";0.009072095651793566
2023-01-31;"8187";APV;"3M";0.027119131760392934
2023-01-31;"8187";APV;"6M";0.05226281033651303
2023-01-31;"8187";APV;"1Y";0.08720745599854363
2023-01-31;"8187";APV;YTD;0.009365233035687037
2023-02-01;"8187";APV;"1M";0.009073510355569692
2023-02-01;"8187";APV;"3M";0.02712312668874728
2023-02-01;"8187";APV;"6M";0.05230999031874317
2023-02-01;"8187";APV;"1Y";0.08739773484555302
2023-02-01;"8187";APV;YTD;0.00965997182849776
2023-02-02;"8187";APV;"1M";0.009075103278015861
2023-02-02;"8187";APV;"3M";0.027127483839952893
2023-02-02;"8187";APV;"6M";0.05235720778961617
2023-02-02;"8187";APV;"1Y";0.08759210676400175
2023-02-02;"8187";APV;YTD;0.009955447468290357
2023-02-03;"8187";APV;"1M";0.009077157773046407
2023-02-03;"8187";APV;"3M";0.027132218140654807
2023-02-03;"8187";APV;"6M";0.05240429084070608
2023-02-03;"8187";APV;"1Y";0.08778296482715087
2023-02-03;"8187";APV;YTD;0.01025110731982859
2023-02-04;"8187";APV;"1M";0.009078652561711031
2023-02-04;"8187";APV;"3M";0.027136944633682214
2023-02-04;"8187";APV;"6M";0.05245144144459646
2023-02-04;"8187";APV;"1Y";0.08797408436167786
2023-02-04;"8187";APV;YTD;0.010546951383112235
2023-02-05;"8187";APV;"1M";0.009081164557501964
2023-02-05;"8187";APV;"3M";0.027141756914103032
2023-02-05;"8187";APV;"6M";0.05249875543893179
2023-02-05;"8187";APV;"1Y";0.08816545659085628
2023-02-05;"8187";APV;YTD;0.010843071764014223
2023-02-06;"8187";APV;"1M";0.009083029994239489
2023-02-06;"8187";APV;"3M";0.027146867432712662
2023-02-06;"8187";APV;"6M";0.05254536475167426
2023-02-06;"8187";APV;"1Y";0.08835121706321414
2023-02-06;"8187";APV;YTD;0.011138731615552455
2023-02-07;"8187";APV;"1M";0.009084800785712721
2023-02-07;"8187";APV;"3M";0.027151203860014128
2023-02-07;"8187";APV;"6M";0.052591845003556514
2023-02-07;"8187";APV;"1Y";0.08853314692202319
2023-02-07;"8187";APV;YTD;0.011434483572963616
2023-02-08;"8187";APV;"1M";0.009086568878630352
2023-02-08;"8187";APV;"3M";0.02715380382259447
2023-02-08;"8187";APV;"6M";0.052637787722376705
2023-02-08;"8187";APV;"1Y";0.08871490570307161
2023-02-08;"8187";APV;YTD;0.011730419742119969
2023-02-09;"8187";APV;"1M";0.009087691405132325
2023-02-09;"8187";APV;"3M";0.02715555077754339
2023-02-09;"8187";APV;"6M";0.05268464049986443
2023-02-09;"8187";APV;"1Y";0.08889461256844755
2023-02-09;"8187";APV;YTD;0.012025895381912788
2023-02-10;"8187";APV;"1M";0.00908871896373209
2023-02-10;"8187";APV;"3M";0.027157867605161368
2023-02-10;"8187";APV;"6M";0.05272954416300801
2023-02-10;"8187";APV;"1Y";0.08907101870431999
2023-02-10;"8187";APV;YTD;0.01232155523345102
2023-02-11;"8187";APV;"1M";0.00908881722934951
2023-02-11;"8187";APV;"3M";0.02716027144388522
2023-02-11;"8187";APV;"6M";0.05277531758086029
2023-02-11;"8187";APV;"1Y";0.08924767617202001
2023-02-11;"8187";APV;YTD;0.012617491402607595
2023-02-12;"8187";APV;"1M";0.009089931449305588
2023-02-12;"8187";APV;"3M";0.027162762216713876
2023-02-12;"8187";APV;"6M";0.0528211538503891
2023-02-12;"8187";APV;"1Y";0.08942447695167766
2023-02-12;"8187";APV;YTD;0.012913703889382289
2023-02-13;"8187";APV;"1M";0.009090767324166915
2023-02-13;"8187";APV;"3M";0.02716496381226219
2023-02-13;"8187";APV;"6M";0.052866765765712254
2023-02-13;"8187";APV;"1Y";0.08960080000855841
2023-02-13;"8187";APV;YTD;0.013209916376156983
2023-02-14;"8187";APV;"1M";0.00909123505935927
2023-02-14;"8187";APV;"3M";0.027166308788621363
2023-02-14;"8187";APV;"6M";0.052911967157146744
2023-02-14;"8187";APV;"1Y";0.08977311036556168
2023-02-14;"8187";APV;YTD;0.013505852545313557
2023-02-15;"8187";APV;"1M";0.009089942307181298
2023-02-15;"8187";APV;"3M";0.027167932943845674
2023-02-15;"8187";APV;"6M";0.0529582388618528
2023-02-15;"8187";APV;"1Y";0.08994556372533791
2023-02-15;"8187";APV;YTD;0.013802065032088473
2023-02-16;"8187";APV;"1M";0.009090684962417273
2023-02-16;"8187";APV;"3M";0.027169268672044167
2023-02-16;"8187";APV;"6M";0.05300478972540357
2023-02-16;"8187";APV;"1Y";0.09011807881406209
2023-02-16;"8187";APV;YTD;0.014098277518863167
2023-02-17;"8187";APV;"1M";0.009091980263372879
2023-02-17;"8187";APV;"3M";0.02717098175559518
2023-02-17;"8187";APV;"6M";0.0530509046164378
2023-02-17;"8187";APV;"1Y";0.09028945049024895
2023-02-17;"8187";APV;YTD;0.014394674217383496
2023-02-18;"8187";APV;"1M";0.009093272312152179
2023-02-18;"8187";APV;"3M";0.027172782015793873
2023-02-18;"8187";APV;"6M";0.053098290057011166
2023-02-18;"8187";APV;"1Y";0.09046107284237714
2023-02-18;"8187";APV;YTD;0.014691347233521945
2023-02-19;"8187";APV;"1M";0.009093925109681988
2023-02-19;"8187";APV;"3M";0.027173553367730863
2023-02-19;"8187";APV;"6M";0.053144495077697806
2023-02-19;"8187";APV;"1Y";0.0906316591549865
2023-02-19;"8187";APV;YTD;0.014987099190933106
2023-02-20;"8187";APV;"1M";0.009093751962484742
2023-02-20;"8187";APV;"3M";0.02717328911163741
2023-02-20;"8187";APV;"6M";0.05318990778967647
2023-02-20;"8187";APV;"1Y";0.09079956375898446
2023-02-20;"8187";APV;YTD;0.015282206407234877
2023-02-21;"8187";APV;"1M";0.009092204484135946
2023-02-21;"8187";APV;"3M";0.02717123982906733
2023-02-21;"8187";APV;"6M";0.05323294958052971
2023-02-21;"8187";APV;"1Y";0.09096592029510497
2023-02-21;"8187";APV;YTD;0.015576116247190575
2023-02-22;"8187";APV;"1M";0.009090469933352496
2023-02-22;"8187";APV;"3M";0.027170999173466992
2023-02-22;"8187";APV;"6M";0.053276553140661376
2023-02-22;"8187";APV;"1Y";0.09113295083154438
2023-02-22;"8187";APV;YTD;0.015870394510637542
2023-02-23;"8187";APV;"1M";0.009088649916397129
2023-02-23;"8187";APV;"3M";0.02716800300909794
2023-02-23;"8187";APV;"6M";0.053318662223962976
2023-02-23;"8187";APV;"1Y";0.09129751616906212
2023-02-23;"8187";APV;YTD;0.01616402803297512
2023-02-24;"8187";APV;"1M";0.00908562980237293
2023-02-24;"8187";APV;"3M";0.027166055187108462
2023-02-24;"8187";APV;"6M";0.053360036354901164
2023-02-24;"8187";APV;"1Y";0.09146568818953793
2023-02-24;"8187";APV;YTD;0.016457845767058332
2023-02-25;"8187";APV;"1M";0.009082978757051885
2023-02-25;"8187";APV;"3M";0.02716410344305875
2023-02-25;"8187";APV;"6M";0.053401580672971294
